"state","puma12","stab","PUMAname","LandSQMI","afact"
"FIPS state","puma12","State Postal Code","PUMA12 Name","Land Area Sq Mls","puma12 to puma12 alloc factor"
"12","08621","FL","Miami-Dade County (Central)--The Hammocks (West), Richmond West (West) & Country Walk",32.759,1 
"12","08622","FL","Miami-Dade County (Southwest)--South Miami Heights",51.706,1 
"12","08623","FL","Miami-Dade County (Southeast)--Cutler Bay Town & Palmetto Bay Village",48.436,1 
"12","08624","FL","Miami-Dade County (South)--Homestead City (North) & Florida City (North)",29.115,1 
"12","08700","FL","Miami-Dade (South/Outside Urban Development Boundary) & Monroe Counties",2341.081,1 
"12","08900","FL","Nassau & Baker Counties",1233.87,1 
"12","09100","FL","Okaloosa County",930.247,1 
"12","09300","FL","Southeast Heartland--Highlands (South & East), Okeechobee, Hendry & Glades Counties",3334.196,1 
"12","09501","FL","Orange County (Northwest)",135.01,1 
"12","09502","FL","Orange County (West Central)--Winter Garden, Ocoee Cities & Oakland Town",52.813,1 
"12","09503","FL","Orange County (Southwest)--Disney-International Drive Region",131.427,1 
"12","09504","FL","Orange County (South Central)--Orlando City (South Central), Conway & Pine Castle",34.105,1 
"12","09505","FL","Orange County (Central)--Orlando City (East Downtown) & Azalea Park",24.795,1 
"12","09506","FL","Orange County (Central)--Orlando City (West Downtown) & Pine Hills (Southeast)",25.969,1 
"12","09507","FL","Orange County (North Central)--Orlando (North), Winter Park & Maitland Cities",32.188,1 
"12","09508","FL","Orange County (North Central)--Orlando City (Univ. of Central Florida) & Union Park",32.633,1 
"12","09509","FL","Orange County (Southeast)",231.404,1 
"12","09510","FL","Orange County (Northeast)",203.084,1 
"12","09701","FL","Osceola County (West)",184.583,1 
"12","09702","FL","Osceola County (East)",1142.869,1 
"12","09901","FL","Palm Beach County (Northeast)",79.519,1 
"12","09902","FL","Palm Beach County (Northeast)--Palm Beach Gardens & Riviera Beach Cities",107.54,1 
"12","09903","FL","Palm Beach County (East)--West Palm Beach City (Southeast) & Palm Beach Town",39.004,1 
"12","09904","FL","Palm Beach County (East)--Greenacres City (North) & Palm Springs Village (North)",26.055,1 
"12","09905","FL","Palm Beach County (East Central)--Lake Worth City, Lantana Town & Atlantis City",26.466,1 
"12","09906","FL","Palm Beach County (East Central)--Greater Boynton Beach City (North)",40.267,1 
"12","09907","FL","Palm Beach County (Southeast)--Greater Delray Beach City",34.924,1 
"12","09908","FL","Palm Beach County (Southeast)--Boca Raton City & Highland Beach Town",37.631,1 
"12","09909","FL","Palm Beach County (West of Boca Raton City)",35.207,1 
"12","09910","FL","Palm Beach County (Central)--Wellington Village & Agricultural Reserve",101.818,1 
"12","09911","FL","Palm Beach County (West)--Glades & Western Communities",1441.332,1 
"12","10101","FL","Pasco County (East Central)",406.878,1 
"12","10102","FL","Pasco County (West Central)",173.152,1 
"12","10103","FL","Pasco County (Gulf Coast)",54.969,1 
"12","10104","FL","Pasco County (South)",111.886,1 
"12","10301","FL","Pinellas County (North)",60.587,1 
"12","10302","FL","Pinellas County (North Central)",33.956,1 
"12","10303","FL","Pinellas County (Central)--Clearwater City (South & Central)",25.112,1 
"12","10304","FL","Pinellas County (Central)--Greater Largo City",27.94,1 
"12","10305","FL","Pinellas County (West Central)--Greater Seminole City",28.005,1 
"12","10306","FL","Pinellas County (Central)--Greater Pinellas Park City",33.928,1 
"12","10307","FL","Pinellas County (Southeast)--St. Petersburg City (East)",36.684,1 
"12","10308","FL","Pinellas County (South Central)--St. Petersburg City (West)",27.586,1 
"12","10501","FL","Polk County (Northwest)",287.87,1 
"12","10502","FL","Polk County (Northeast)",318.044,1 
"12","10503","FL","Polk County (Central)",144.613,1 
"12","10504","FL","Polk County (South)",1047.31,1 
"12","10700","FL","Putnam & St. Johns (South) Counties",970.81,1 
"12","10900","FL","St. Johns County (North)",357.467,1 
"12","11101","FL","St. Lucie County (North)",455.483,1 
"12","11102","FL","St. Lucie County (South)",116.443,1 
"12","11300","FL","Santa Rosa County",1011.605,1 
"12","11501","FL","Sarasota County (North)",45.283,1 
"12","11502","FL","Sarasota County (Central & Gulf Coast)",77.304,1 
"12","11503","FL","Sarasota County (East)",433.281,1 
"12","11701","FL","Seminole County (West)",59.415,1 
"12","11702","FL","Seminole County (North Central)",43.808,1 
"12","11703","FL","Seminole County (South Central)",33.146,1 
"12","11704","FL","Seminole County (East)",172.852,1 
"12","12100","FL","Suwannee, Taylor, Madison, Hamilton & Lafayette Counties",3485.007,1 
"12","12701","FL","Volusia County (Central & Northwest)--DeLand, DeBary Cities & Pierson Town",343.097,1 
"12","12702","FL","Volusia County (Northeast)--Daytona Beach, Ormond Beach & Holly Hill Cities",175.966,1 
"12","12703","FL","Volusia County--Port Orange, Edgewater, New Smyrna Beach (East) & Oak Hill Cities",147.977,1 
"12","12704","FL","Volusia County (Southwest Central)--Deltona & Lake Helen Cities",410.98,1 
"13","00100","GA","Coastal Regional Commission (South)--Glynn Camden & McIntosh Counties",1457.077,1 
"13","00200","GA","Coastal Regional Commission (West)--Liberty, Bryan & Long Counties",1326.061,1 
"13","00300","GA","Coastal Regional Commission (North)--Bulloch, Effingham & Screven Counties",1795.61,1 
"13","00401","GA","Coastal Regional Commission (East)--Chatham County (West Central)--Savannah City",128.329,1 
"13","00402","GA","Coastal Regional Commission (East)--Chatham County (East & Outside Savannah City)",298.107,1 
"13","00500","GA","Southern Georgia Regional Commission (East & Central)",4998.326,1 
"13","00600","GA","Southern Georgia Regional Commission (South Central)--Lowndes County--Valdosta City",496.066,1 
"13","00700","GA","Southern Georgia Regional Commission (West)",2320.875,1 
"13","00800","GA","Southwest Georgia Regional Commission (East)--Colquitt, Thomas & Worth Counties",1659.451,1 
"13","00900","GA","Southwest Georgia Regional Commission (North Central)--Dougherty & Lee Counties",684.472,1 
"13","01001","GA","Atlanta Regional Commission (Central)--Fulton County (North)--Sandy Springs City",45.815,1 
"13","01002","GA","Atlanta Regional Commission (Central)--Fulton County (Northeast)--Johns Creek City",44.376,1 
"13","01003","GA","Atlanta Regional Commission (Central)--Fulton County (Central)--Atlanta City (South)",70.673,1 
"13","01004","GA","Atlanta Regional Commission (Central)--Fulton County (South)--Union & Fairburn Cities",181.237,1 
"13","01005","GA","Atlanta Regional Commission (Central)--Fulton County (Northwest)--Roswell City",92.945,1 
"13","01006","GA","Atlanta Regional Commission (Central)--Fulton County (Central)--Atlanta City (North)",33.378,1 
"13","01007","GA","Atlanta Regional Commission (Central)--Fulton County (East)--Atlanta City (Southeast)",25.99,1 
"13","01008","GA","Atlanta Regional Commission (Central)--DeKalb County (South)",71.082,1 
"13","01100","GA","Southwest Georgia Regional Commission (West & Central)",3551.742,1 
"13","01200","GA","Heart of Georgia Altamaha Regional Commission (Southeast)",3478.17,1 
"13","01300","GA","Heart of Georgia Altamaha Regional Commission (North & West)",3322.854,1 
"13","01400","GA","Middle Georgia Regional Commission (Central)--Bibb County--Macon City",249.762,1 
"13","01500","GA","Middle Georgia Regional Commission (South)--Houston & Pulaski Counties",624.572,1 
"13","01600","GA","Middle Georgia Regional Commission (North & Outside Bibb County)",2672.935,1 
"13","01700","GA","River Valley Regional Commission (West Central)--Muscogee & Chattahoochee Counties",465.121,1 
"13","01800","GA","River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties)",4755.42,1 
"13","01900","GA","Three Rivers Regional Commission (East)",1103.884,1 
"13","02001","GA","Atlanta Regional Commission (Central)--DeKalb County (East Central)--Redan",57.617,1 
"13","02002","GA","Atlanta Regional Commission--DeKalb County--Decatur & Avondale Estates Cities",36.843,1 
"13","02003","GA","Atlanta Regional Commission (Central)--DeKalb County (Northeast)--Tucker",57.697,1 
"13","02004","GA","Atlanta Regional Commission--DeKalb County (North)--Dunwoody City",37.74,1 
"13","02100","GA","Three Rivers Regional Commission (North Central)--Coweta County",440.892,1 
"13","02200","GA","Three Rivers Regional Commission (Southwest)--Troup, Meriwether & Heard Counties",1211.241,1 
"13","02300","GA","Three Rivers Regional Commission (Northwest)--Carroll County",499.076,1 
"13","02400","GA","Atlanta Regional Commission (South Central)--Fayette County",194.342,1 
"13","02500","GA","Northwest Georgia Regional Commission (Southwest)--Floyd, Polk & Haralson Counties",1102.407,1 
"13","02600","GA","Northwest Georgia Regional Commission--Walker, Catoosa, Chattooga & Dade Counties",1095.858,1 
"13","02700","GA","Northwest Georgia Regional Commission (North Central)--Whitfield County",290.464,1 
"13","02800","GA","Northwest Georgia Regional Commission (Northeast)",1745.595,1 
"13","02900","GA","Northwest Georgia Regional Commission (East Central)--Bartow County",459.544,1 
"13","03001","GA","Atlanta Regional Commission (Northwest)--Cobb County (Central)--Marietta City",56.64,1 
"13","03002","GA","Atlanta Regional Commission--Cobb County (Northwest)--Kennesaw & Acworth Cities",65.043,1 
"13","03003","GA","Atlanta Regional Commission (Northwest)--Cobb County (Southwest)--Powder Springs City",88.689,1 
"13","03004","GA","Atlanta Regional Commission (Northwest)--Cobb County (Southeast)--Smyrna City",63.734,1 
"13","03005","GA","Atlanta Regional Commission (Northwest)--Cobb County (Northeast)",65.443,1 
"13","03101","GA","Atlanta Regional Commission--Cherokee County (Central)--Woodstock & Canton Cities",87.84,1 
"13","03102","GA","Atlanta Regional Commission--Cherokee County (Outside Woodstock & Canton Cities)",333.833,1 
"13","03200","GA","Georgia Mountains Regional Commission (North & Northwest)",1592.931,1 
"13","03300","GA","Georgia Mountains Regional Commission (Southwest)--Forsyth County",224.021,1 
"13","03400","GA","Georgia Mountains Regional Commission (South Central)--Hall County",392.782,1 
"13","03500","GA","Georgia Mountains Regional Commission (Southeast)",1181.852,1 
"13","03600","GA","Northeast Georgia Regional Commission (Central)--Clarke County--Athens City",119.2,1 
"13","03700","GA","Northeast Georgia Regional Commission (East)",1644.103,1 
"13","03800","GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties",499.972,1 
"13","03900","GA","Northeast Georgia Regional Commission (Southwest)--Walton, Morgan & Jasper Counties",1041.195,1 
"13","04000","GA","Central Savannah River Area Regional Commission (East Central)--Richmond County",324.326,1 
"13","04001","GA","Atlanta Regional Commission (Northeast)--Gwinnett County (West Central)--Duluth City",59.307,1 
"13","04002","GA","Atlanta Regional Commission (Northeast)--Gwinnett County (North)--Sugar Hill City",82.374,1 
"13","04003","GA","Atlanta Regional Commission--Gwinnett County (Central)--Lawrenceville City",69.937,1 
"13","04004","GA","Atlanta Regional Commission (Northeast)--Gwinnett County (East)",90.074,1 
"13","04005","GA","Atlanta Regional Commission (Northeast)--Gwinnett County (South)--Snellville City",69.49,1 
"13","04006","GA","Atlanta Regional Commission (Northeast)--Gwinnett County (Southwest)--Lilburn City",59.202,1 
"13","04100","GA","Central Savannah River Area Regional Commission (East Central)--Columbia County",290.09,1 
"13","04200","GA","Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia)",4411,1 
"13","04300","GA","Atlanta & Northeast Georgia Regional Commissions--Newton & Rockdale Counties",401.954,1 
"13","04400","GA","Atlanta Regional Commission (Southwest)--Douglas County",200.067,1 
"13","04500","GA","Northwest Georgia Regional Commission (Southeast)--Paulding County",312.219,1 
"13","04600","GA","Atlanta Regional Commission--Fulton County (Central)--Atlanta City (Central)",38.824,1 
"13","05001","GA","Atlanta Regional Commission (South Central)--Clayton County (South)",67.918,1 
"13","05002","GA","Atlanta Regional Commission (South Central)--Clayton County (North)--Forest Park City",73.652,1 
"13","06001","GA","Atlanta Regional Commission (Southeast)--Henry County (South)--McDonough City",203.104,1 
"13","06002","GA","Atlanta Regional Commission (Southeast)--Henry County (North)--Stockbridge City",119.022,1 
"15","00100","HI","Maui, Kalawao & Kauai Counties",1793.469,1 
"15","00200","HI","Hawaii County",4028.417,1 
"15","00301","HI","Honolulu County--Rural Oahu",259.413,1 
"15","00302","HI","Honolulu County--Koolaupoko",67.424,1 
"15","00303","HI","Honolulu County--East Honolulu to Kapahulu",33.736,1 
"15","00304","HI","Honolulu County--Tantalus to Waikiki",11.745,1 
"15","00305","HI","Honolulu County--Nuuanu to Kalihi",20.069,1 
"15","00306","HI","Honolulu County--Moanalua to Pearl City",65.148,1 
"15","00307","HI","Honolulu County--Central Oahu",76.202,1 
"15","00308","HI","Honolulu County--Ewa",67.006,1 
"16","00100","ID","Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties",8150.089,1 
"16","00200","ID","Kootenai County (Northwest)--Coeur dAlene, Post Falls & Hayden Cities",579.446,1 
"16","00300","ID","Central Idaho--Lewiston City & Nez Perce Reservation",32668.5,1 
"16","00400","ID","Ada (North), Payette, Canyon (North), Gem & Washington Counties--Eagle City",2857.94,1 
"16","00500","ID","Canyon (South) & Owyhee Counties--Caldwell & Nampa (South & West) Cities",7941.935,1 
"16","00600","ID","Canyon (East) & Ada (West) Counties--Nampa (Central & East) & Meridian (West) Cities",110.697,1 
"16","00701","ID","Ada County (Central)--Meridian (Northeast) & Boise (Far West) Cities",40.809,1 
"16","00702","ID","Ada County (Northeast)--Boise (North & West) & Garden City Cities",39.539,1 
"16","00800","ID","Ada County (South)--Boise (South) & Kuna Cities",735.285,1 
"16","00900","ID","Twin Falls & Cassia Counties--Twin Falls City",4486.293,1 
"16","01000","ID","Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties",10077.971,1 
"16","01100","ID","Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties",5618.568,1 
"16","01200","ID","Bonneville County--Idaho Falls City",1866.077,1 
"16","01300","ID","Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation",7469.966,1 
"17","00104","IL","Jo Daviess, Carroll, Whiteside & Lee Counties",2455.041,1 
"17","00105","IL","Rock Island County",427.636,1 
"17","00202","IL","Henry, Mercer, Henderson, Warren, Hancock, McDonough & Fulton Counties",4554.193,1 
"17","00300","IL","Adams, Pike, Brown, Schuyler & Mason Counties",2968.701,1 
"17","00401","IL","Cass, Morgan, Scott, Greene, Macoupin, Jersey & Calhoun Counties",3224.544,1 
"17","00501","IL","Montgomery, Bond, Clinton, Fayette & Effingham Counties",2753.31,1 
"17","00600","IL","Douglas, Edgar, Coles & Cumberland Counties",1894.354,1 
"17","00700","IL","Clark, Jasper, Crawford, Lawrence, Richland, Clay & Wayne Counties",3353.855,1 
"17","00800","IL","South & Southeast Illinois",4053.572,1 
"17","00900","IL","Jackson, Williamson, Franklin & Perry Counties",1854.88,1 
"17","01001","IL","Monroe, Randolph, Washington, Jefferson & Marion Counties",2666.615,1 
"17","01104","IL","St. Clair County (Central & Northeast)",280.234,1 
"17","01105","IL","St. Clair County (Northwest, Southwest & Southeast)",377.525,1 
"17","01204","IL","Madison County (East)",468.188,1 
"17","01205","IL","Madison County (West)--Granite City, Alton, Wood River Cities & Godfrey Village",247.393,1 
"17","01300","IL","Sangamon County--Springfield City",868.302,1 
"17","01500","IL","Macon County--Decatur City",580.689,1 
"17","01602","IL","Menard, Logan, De Witt, Piatt, Moultrie, Shelby & Christian Counties",3573.055,1 
"17","01701","IL","Peoria County--Peoria City",619.209,1 
"17","01900","IL","Tazewell County",648.974,1 
"17","02000","IL","McLean County",1183.378,1 
"17","02100","IL","Champaign County--Champaign & Urbana Cities",996.266,1 
"17","02200","IL","Livingston, Ford, Iroquois & Vermilion Counties",3545.586,1 
"17","02300","IL","Kankakee County",676.556,1 
"17","02400","IL","LaSalle County",1135.124,1 
"17","02501","IL","Knox, Stark, Bureau, Marshall & Woodford Counties",2948.254,1 
"17","02601","IL","DeKalb County",631.307,1 
"17","02700","IL","Stephenson & Ogle Counties",1323.097,1 
"17","02801","IL","Winnebago County (Southeast & West)--Rockford City",373.44,1 
"17","02901","IL","Winnebago (Northeast) & Boone Counties",420.641,1 
"17","03005","IL","Kane County (Southeast)--Aurora Township",34.677,1 
"17","03007","IL","Kane County (East)--St. Charles, Batavia (Central) & Geneva (Central) Townships",64.124,1 
"17","03008","IL","Kane County (Northeast)--Elgin (North & Central) & Dundee Townships",54.527,1 
"17","03009","IL","Kane County (West)",366.73,1 
"17","03102","IL","Will County (West Central)--Joliet & Troy Townships",69.997,1 
"17","03105","IL","Will County (Northwest Central)--Plainfield & Lockport Townships",69.422,1 
"17","03106","IL","Will County (Northwest)--DuPage & Wheatland Townships",71.75,1 
"17","03107","IL","Will County (Northeast)--Frankfort, Homer & New Lenox (North) Townships",94.111,1 
"17","03108","IL","Will County (South)",531.628,1 
"17","03202","IL","DuPage County (Central)--Milton Township",34.39,1 
"17","03203","IL","DuPage County (South Central)--Lisle Township",35.328,1 
"17","03204","IL","DuPage County (Southeast)--Downers Grove Township",49.562,1 
"17","03205","IL","DuPage County (East Central)--York Township",35.067,1 
"17","03207","IL","Dupage County (Northeast)--Addison & Bloomingdale (North) Townships",44.48,1 
"17","03208","IL","DuPage County (Northwest)--Bloomingdale (South), Wayne & Winfield (North) Townships",72.361,1 
"17","03209","IL","DuPage County (Southwest)--Naperville & Winfield (South) Townships",56.311,1 
"17","03306","IL","Lake County (Northwest)--Avon, Lake Villa, Antioch & Grant Townships",97.729,1 
"17","03307","IL","Lake County (Northeast)--Waukegan, Zion, Benton & Newport Townships",77.248,1 
"17","03308","IL","Lake County (Southwest)--Ela, Freemont, Wauconda & Cuba Townships",114.214,1 
"17","03309","IL","Lake County (East Central)--Warren, Libertyville (North & East) & Shields Townships",83.558,1 
"17","03310","IL","Lake County--Vernon, Moraine, West Deerfield & Libertyville (Southeast) Townships",70.921,1 
"17","03401","IL","Cook County (Northwest)--Palatine & Barrington Townships",70.326,1 
"17","03407","IL","Cook County (West Central)--Proviso, Riverside & River Forest Townships",36.212,1 
"17","03408","IL","Cook County (Central)--Cicero, Berwyn & Oak Park Townships",14.47,1 
"17","03409","IL","Cook County (West Central)--Lyons & Stickney Townships",48.837,1 
"17","03410","IL","Cook County (Southwest)--Orland (West & Central), Palos & Lemont Townships",88.383,1 
"17","03411","IL","Cook County (South Central)--Worth & Calumet Townships",36.316,1 
"17","03412","IL","Cook County (South Central)--Bremen & Orland (East) Townships",39.218,1 
"17","03413","IL","Cook County (Southeast)--Thornton Township",46.925,1 
"17","03414","IL","Cook County (South)--Bloom & Rich Townships",82.858,1 
"17","03415","IL","Cook County (North)--Wheeling Township (North & East)",30.502,1 
"17","03416","IL","Cook County (Northeast)--Northfield & New Trier Townships",50.186,1 
"17","03417","IL","Cook County (Northwest)--Hanover & Schaumburg (Northwest) Townships",37.705,1 
"17","03418","IL","Cook County (Northwest)--Schaumburg Township (South & Central)",26.392,1 
"17","03419","IL","Cook County (Northwest)--Elk Grove & Wheeling (Southwest) Townships",33.114,1 
"17","03420","IL","Cook County (North)--Maine, Norwood Park Townships & Chicago City--Edison Park",32.53,1 
"17","03421","IL","Cook County (North)--Niles & Evanston Townships",29.011,1 
"17","03422","IL","Cook County (West)--Leyden, Norwood Park (South) Townships & Chicago City--OHare",33.671,1 
"17","03501","IL","Chicago City (North)--Edgewater, Uptown & Rogers Park",5.885,1 
"17","03502","IL","Chicago City (North)--Lake View & Lincoln Park",6.218,1 
"17","03503","IL","Chicago City (North)--West Ridge, Lincoln Square & North Center",8.149,1 
"17","03504","IL","Chicago City (Northwest)--Irving Park, Albany Park, Forest Glen & North Park",10.855,1 
"17","03520","IL","Chicago City (Northwest)--Portage Park, Dunning & Jefferson Park",9.998,1 
"17","03521","IL","Chicago City (West)--Austin, Belmont Cragin & Montclare",12.02,1 
"17","03522","IL","Chicago City (Northwest)--Logan Square, Avondale & Hermosa",6.78,1 
"17","03523","IL","Chicago City (West)--North & South Lawndale, Humboldt Park, East & West Garfield Park",14.481,1 
"17","03524","IL","Chicago City (West)--West Town, Near West Side & Lower West Side",13.01,1 
"17","03525","IL","Chicago City (Central)--Near North Side, Loop & Near South Side",6.042,1 
"17","03526","IL","Chicago City (Southwest)--Brighton Park, New City, Bridgeport & McKinley Park",13.989,1 
"17","03527","IL","Chicago City (Southwest)--Gage Park, Garfield Ridge & West Lawn",13.136,1 
"17","03528","IL","Chicago City (South)--Chicago Lawn, Englewood/West Englewood & Greater Grand Crossing",13.231,1 
"17","03529","IL","Chicago City (South)--South Shore, Hyde Park, Woodlawn, Grand Boulevard & Douglas",13.729,1 
"17","03530","IL","Chicago City (South)--Ashburn, Washington Heights, Morgan Park & Beverly",16.773,1 
"17","03531","IL","Chicago City (South)--Auburn Gresham, Roseland, Chatham, Avalon Park & Burnside",13.38,1 
"17","03532","IL","Chicago City (South)--South Chicago, Pullman, West Pullman, East Side & South Deering",30.994,1 
"17","03601","IL","McHenry County (North, West & Central)",465.246,1 
"17","03602","IL","McHenry County (Southeast)--Algonquin, McHenry & Nunda Townships",137.925,1 
"17","03700","IL","Kendall & Grundy Counties",738.378,1 
"18","00101","IN","Lake County (Northwest)--Hammond & East Chicago Cities",38.698,1 
"18","00102","IN","Lake County (Northeast)--Gary City & Griffith Town",76.643,1 
"18","00103","IN","Lake County (Central)",79.663,1 
"18","00104","IN","Lake County (South)",303.958,1 
"18","00200","IN","Porter County",418.153,1 
"18","00300","IN","LaPorte County",598.299,1 
"18","00401","IN","St. Joseph County (North)--South Bend City",51.737,1 
"18","00402","IN","St. Joseph County (Outside South Bend City)--Mishawaka City",406.114,1 
"18","00500","IN","Elkhart County--Elkhart & Goshen Cities",463.17,1 
"18","00600","IN","Noble, DeKalb, LaGrange & Steuben Counties",1462.231,1 
"18","00700","IN","Jasper, Starke, Fulton, Newton & Pulaski Counties",2072.555,1 
"18","00800","IN","Kosciusko & Marshall Counties",975.009,1 
"18","00900","IN","Huntington, Whitley, Adams & Wells Counties",1425.336,1 
"18","01001","IN","Allen County (Central)--Fort Wayne City (South)",60.914,1 
"18","01002","IN","Allen County (Central)--Fort Wayne City (North)",68.752,1 
"18","01003","IN","Allen County (Outside Fort Wayne City)",527.642,1 
"18","01100","IN","Montgomery, Clinton, White, Carroll & Benton Counties",2193.449,1 
"18","01200","IN","Tippecanoe County--Lafayette & West Lafayette Cities",499.806,1 
"18","01300","IN","Howard, Cass & Tipton Counties--Kokomo City",965.752,1 
"18","01400","IN","Grant, Miami & Wabash Counties",1200.351,1 
"18","01500","IN","Henry, Randolph, Jay & Blackford Counties",1393.24,1 
"18","01600","IN","Clay, Sullivan, Parke, Fountain, Vermillion & Warren Counties",2266.562,1 
"18","01700","IN","Vigo County--Terre Haute City",403.313,1 
"18","01801","IN","Boone & Hamilton (Northwest) Counties",586.78,1 
"18","01802","IN","Hamilton County (Central)--Carmel City & Fishers Town (West)",64.319,1 
"18","01803","IN","Hamilton County (East)--Noblesville City & Fishers Town (East)",166.082,1 
"18","01900","IN","Madison County--Anderson City",451.915,1 
"18","02000","IN","Delaware County--Muncie City",392.124,1 
"18","02100","IN","Morgan, Putnam & Brown Counties",1196.478,1 
"18","02200","IN","Hendricks County",406.911,1 
"18","02301","IN","Marion County--Pike & Washington (Northwest) Townships--Indianapolis City (Northwest)",48.411,1 
"18","02302","IN","Marion County--Washington Township (South & East)--Indianapolis City (North)",41.846,1 
"18","02303","IN","Marion County--Lawrence Township--Indianapolis (Northeast) & Lawrence Cities",46.88,1 
"18","02304","IN","Marion County--Wayne & Decatur (Northwest) Townships--Indianapolis City (West)",57.682,1 
"18","02305","IN","Marion County--Center Township--Indianapolis City (Central)",41.853,1 
"18","02306","IN","Marion County--Warren & Franklin Townships--Indianapolis City (East & Southeast)",90.448,1 
"18","02307","IN","Marion County--Perry & Decatur (South & East) Townships--Indianapolis City (South)",69.179,1 
"18","02400","IN","Johnson County--Greenwood City",320.427,1 
"18","02500","IN","Hancock & Shelby Counties",717.163,1 
"18","02600","IN","Wayne, Fayette, Rush & Union Counties",1186.102,1 
"18","02700","IN","Greene, Daviess, Owen, Orange & Martin Counties",2540.563,1 
"18","02800","IN","Monroe County--Bloomington City",394.509,1 
"18","02900","IN","Bartholomew & Jackson Counties--Columbus City",916.22,1 
"18","03000","IN","Jefferson, Jennings, Decatur & Scott Counties",1300.179,1 
"18","03100","IN","Dearborn, Franklin, Ripley, Switzerland & Ohio Counties",1442.662,1 
"18","03200","IN","Warrick, Gibson & Posey Counties",1281.872,1 
"18","03300","IN","Vanderburgh County--Evansville City",233.475,1 
"18","03400","IN","Dubois, Knox, Spencer, Perry, Pike & Crawford Counties",2361.653,1 
"18","03500","IN","Floyd, Harrison & Washington Counties",1146.176,1 
"18","03600","IN","Clark County--Jeffersonville City",372.855,1 
"19","00100","IA","Sioux, Clay, Dickinson, OBrien, Lyon, Emmet, Palo Alto & Osceola Counties",4235.272,1 
"19","00200","IA","Cerro Gordo, Floyd, Kossuth, Hancock, Winnebago, Mitchell & Worth Counties",3882.415,1 
"19","00400","IA","Bremer, Winneshiek, Fayette, Clayton, Allamakee, Chickasaw & Howard Counties",4251.405,1 
"19","00500","IA","Black Hawk County--Waterloo & Cedar Falls Cities",565.769,1 
"19","00600","IA","Webster, Hardin, Hamilton, Butler, Wright, Grundy, Franklin & Humboldt Counties",4540.413,1 
"19","00700","IA","Dubuque, Buchanan, Jackson & Delaware Counties--Dubuque City",2393.119,1 
"19","00800","IA","Clinton, Muscatine, Jones & Cedar Counties",2287.441,1 
"19","00900","IA","Scott County--Davenport City",458.089,1 
"19","01000","IA","Linn County--Cedar Rapids City",716.88,1 
"19","01100","IA","Johnson County--Iowa City",614.04,1 
"19","01200","IA","Marshall, Benton, Poweshiek, Tama & Iowa Counties",3181.166,1 
"19","01300","IA","Story & Boone Counties--Ames City",1144.387,1 
"19","01400","IA","Warren, Jasper, Marion, Dallas (West) & Madison Counties",2808.842,1 
"19","01500","IA","Polk (Southwest) & Dallas (East) Counties--West Des Moines & Urbandale Cities",288.291,1 
"19","01600","IA","Polk County (East)--Ankeny & Altoona Cities",414.081,1 
"19","01700","IA","Des Moines City",66.815,1 
"19","01800","IA","South Central Iowa",6367.421,1 
"19","01900","IA","Northwest Central Iowa--Storm Lake, Denison & Cherokee Region",5852.821,1 
"19","02000","IA","Woodbury & Plymouth Counties--Sioux City",1735.727,1 
"19","02100","IA","Southwest Iowa--Council Bluffs City",4709.803,1 
"19","02200","IA","Wapello, Mahaska, Washington, Jefferson, Keokuk, Davis & Van Buren Counties",3573.198,1 
"19","02300","IA","Des Moines, Lee, Henry & Louisa Counties",1769.736,1 
"20","00100","KS","Northwest Kansas",21091.295,1 
"20","00200","KS","North Central Kansas--Salina City",9925.224,1 
"20","00300","KS","Riley, Geary & Pottawatomie Counties--Manhattan City",1835.411,1 
"20","00400","KS","Northeast Kansas",1819.982,1 
"20","00500","KS","Wyandotte County--Kansas City",151.6,1 
"20","00601","KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities",139.53,1 
"20","00602","KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities",43.976,1 
"20","00603","KS","Johnson County (Southwest)--Olathe, Gardner, Spring Hill & Edgerton Cities",184.54,1 
"20","00604","KS","Johnson County (Southeast)--Blue Valley Region",105.329,1 
"20","00700","KS","Douglas County--Lawrence City",455.871,1 
"20","00801","KS","Shawnee County (Central)--Topeka City",52.835,1 
"20","00802","KS","Shawnee (Outside Topeka City), Osage, Jackson, Brown & Wabaunsee Counties",3218.091,1 
"20","00900","KS","Flint Hills Region--Emporia City",8420.686,1 
"20","01000","KS","Central Kansas--Hutchinson City",2879.858,1 
"20","01100","KS","South Central Kansas",10094.79,1 
"20","01200","KS","Southwest Kansas--Dodge City, Garden City & Liberal City",11878.056,1 
"20","01301","KS","Sedgwick (Northwest) & Harvey Counties--Wichita (Northwest) & Newton Cities",858.506,1 
"20","01302","KS","Sedgwick (Northeast) & Butler (North & East) Counties--Wichita City (Northeast)",1285.197,1 
"20","01303","KS","Sedgwick County (Central)--Wichita City (Central)",34.877,1 
